-1 0.000122 0.110883 -0.121921 0.450427 0.720359 0.271118 0.317083
-1 0.000122 0.416250 0.117190 -0.525668 0.273738 -0.189035 -0.351227
-1 0.000122 0.186182 0.192313 -0.090682 0.582196 0.157892 0.494457
-1 0.000122 -1.065568 -0.676130 1.220635 0.300624 0.083602 -0.473289
-1 0.000122 -0.521534 0.071211 -0.105673 -0.441775 0.503870 0.111596
-1 0.000122 -0.570392 0.371410 0.033989 0.060127 -0.201539 0.376578
-1 0.000122 -0.413623 1.074083 0.346691 0.006732 -0.101589 0.614914
-1 0.000122 0.475979 -0.415089 -0.064893 1.083659 0.046112 -0.234853
-1 0.000122 0.741931 -0.185686 0.162719 -0.121386 0.320399 -0.606450
-1 0.000122 0.281743 0.817703 0.739998 -0.414180 0.212627 0.137840
-1 0.000122 0.037572 0.400832 -0.278286 0.094914 0.059237 -0.140781
-1 0.000122 -0.085991 -0.433548 0.554415 0.270762 -0.235823 0.284723
-1 0.000122 0.851642 -0.726146 -0.667614 -0.039441 -0.613024 -0.286254
-1 0.000122 0.117864 -0.134318 -0.300458 0.235765 -0.746174 0.039170
-1 0.000122 -0.398140 -0.100299 -1.381897 0.590640 -0.307936 0.404652
-1 0.000122 0.276816 0.478647 0.605994 0.314775 0.438768 0.168682
-1 0.000122 -0.663374 1.036185 -0.061403 0.289571 0.021096 0.190380
-1 0.000122 -0.660625 -1.080443 -1.661383 -0.131579 0.242573 -0.228058
-1 0.000122 -0.070673 0.227721 0.363377 -0.060292 -0.085741 0.482637
-1 0.000122 0.807615 0.088967 -0.223967 0.422749 0.276651 -0.007914
-1 0.000122 -0.353956 -0.109808 0.444849 0.006459 0.451839 -0.490218
-1 0.000122 0.253383 0.809111 0.553123 0.017955 -0.134945 -0.005720
-1 0.000122 0.058345 0.553884 -0.475831 -0.423258 -0.233299 -0.286937
-1 0.000122 -1.049725 -0.523191 -0.646578 0.499508 -0.035415 -0.388442
-1 0.000122 0.088655 0.959384 0.307079 -0.434243 0.388445 -0.138557
-1 0.000122 0.239940 -0.546745 -0.286538 0.036995 0.004934 -0.031250
-1 0.000122 0.225303 0.178008 -0.053800 0.159844 -0.000879 -0.105990
-1 0.000122 0.084895 0.523390 0.787056 -0.141253 0.126381 0.473845
-1 0.000122 0.795015 0.986285 0.238053 -0.163879 0.777103 -0.541332
-1 0.000122 -0.210815 0.022516 0.033527 -0.735577 -0.205578 0.616458
-1 0.000122 0.161892 0.021311 0.465216 0.288162 0.075513 0.310490
-1 0.000122 -0.328333 -1.120190 1.581873 0.369184 -0.342620 0.427908
-1 0.000122 -0.293647 -0.008939 -0.631628 -0.037709 0.067993 -0.032898
-1 0.000122 -0.271526 -0.276167 -0.436325 1.125525 -0.050084 0.219634
-1 0.000122 0.186800 -0.070437 -0.176819 0.709201 -0.130271 0.280861
-1 0.000122 0.248498 -0.206228 -0.190031 -0.626822 -0.033386 0.135500
-1 0.000122 -0.166674 0.127954 0.424309 -0.715396 -0.720021 -0.548040
-1 0.000122 -0.014384 -0.021269 0.124081 0.053028 -0.569505 0.457315
-1 0.000122 0.362964 0.420786 0.701993 -0.195667 0.041761 0.211016
-1 0.000122 -0.482790 -0.466209 0.379069 -0.093976 0.253788 -0.048830
-1 0.000122 -0.004553 0.684138 -0.012310 0.121393 0.715194 0.019306
-1 0.000122 -0.359586 -0.558119 -1.491972 0.005845 0.463888 0.337033
-1 0.000122 1.341695 1.159971 0.128045 0.299719 -0.216568 -0.149882
-1 0.000122 -0.145979 0.485824 -0.166209 0.523460 0.582336 -0.048363
-1 0.000122 -0.155530 -0.029578 0.484926 0.097247 -0.557400 0.757874
-1 0.000122 0.683302 -0.336878 0.194341 0.966200 0.147594 0.314453
-1 0.000122 -0.033384 1.218826 1.715887 0.297659 -0.186791 -0.292732
-1 0.000122 -0.851388 -1.636418 -1.959738 0.417478 -0.331751 0.103903
-1 0.000122 0.047752 0.464730 -0.284819 0.645472 -0.187280 0.803623
-1 0.000122 0.545854 -0.009181 0.536239 0.565721 0.303803 -0.635420
-1 0.000122 -0.130110 -0.022186 0.948403 -0.699695 0.313047 0.018360
-1 0.000122 -0.191169 0.098354 -1.341887 -0.642204 0.216222 0.132773
-1 0.000122 0.713054 -0.058695 0.846387 0.448973 0.101948 0.391978
-1 0.000122 -0.033499 0.193938 0.477032 -0.329412 -0.072910 0.067688
-1 0.000122 0.198802 0.170677 1.504427 -0.043372 0.186481 -0.045648
-1 0.000122 0.591248 -0.159721 0.257026 0.158373 0.813349 -0.403582
-1 0.000122 0.066353 0.287870 0.345547 -0.093698 -0.136298 0.153465
-1 0.000122 0.454350 -0.455832 0.242467 0.552856 -0.013756 0.144441
-1 0.000122 -0.160873 -0.066898 -0.118664 0.178420 -0.105109 -0.669738
-1 0.000122 0.206349 -0.204592 0.485305 -0.195730 -0.312661 0.474816
-1 0.000122 0.224373 -0.507226 -0.675522 0.177823 0.346715 -0.164042
-1 0.000122 0.659943 0.366189 -0.167411 -0.676304 0.032272 0.064685
-1 0.000122 1.142851 -1.624529 -0.399621 -0.014866 0.439128 -0.291761
-1 0.000122 -1.693764 1.426357 -3.616875 0.014017 0.186791 -0.207698
-1 0.000122 0.674816 0.582640 0.463143 0.423894 0.184123 0.007558
-1 0.000122 -0.404923 0.042195 -0.609389 -0.273591 0.302589 0.027197
-1 0.000122 0.295649 -0.607234 0.486610 -0.241075 -0.814244 -0.093246
-1 0.000122 -1.150077 -0.949854 1.487054 0.102531 -0.018235 -0.173424
-1 0.000122 -0.842811 0.241965 -0.243061 -0.541929 0.270789 0.034279
-1 0.000122 0.174736 0.605760 -0.186789 -0.432881 0.390747 -0.219303
-1 0.000122 -0.215055 0.466224 0.528399 -0.528731 0.237345 -0.027556
-1 0.000122 -0.575321 0.191665 0.344624 -0.256094 0.590714 0.378486
-1 0.000122 -0.438929 -0.630626 1.193185 -0.310198 -0.087283 0.235186
-1 0.000122 -0.287850 -0.102814 0.295573 -0.038073 0.331943 0.474655
-1 0.000122 -0.282758 0.428730 0.462700 -0.574399 0.348442 0.136488
-1 0.000122 16.268531 12.375792 0.568951 -0.012634 0.083328 -0.041730
-1 0.000122 -0.283900 -0.453156 0.151821 -0.318103 -0.820149 0.206799
-1 0.000122 0.082294 0.072615 0.205187 0.319095 -0.476265 -0.114794
-1 0.000122 -0.736858 0.145383 -0.179767 0.143549 0.592134 -0.012914
-1 0.000122 0.757658 -0.067741 0.619558 -0.566867 -0.344892 0.529572
-1 0.000122 0.523789 0.205583 -0.233420 0.042640 -0.210260 0.600154
-1 0.000122 0.010539 -0.468256 0.351139 0.053923 -0.228389 -0.149919
-1 0.000122 -0.271657 -0.450881 0.024347 -0.054907 -0.494897 -0.307561
-1 0.000122 -0.584353 0.414550 0.365411 -0.702029 -0.678789 0.711278
-1 0.000122 -0.140932 0.243689 0.331097 -0.371975 0.313287 0.065247
-1 0.000122 0.011428 0.387243 -0.436748 -0.309347 0.555751 -0.021296
-1 0.000122 0.470224 0.136598 0.107658 0.743513 -0.071437 -0.311821
-1 0.000122 0.311435 -0.007072 0.114832 0.250644 -0.236780 -0.187191
-1 0.000122 0.808854 -0.243851 0.699883 -0.678590 0.171797 -0.048657
-1 0.000122 -0.126592 0.521490 0.043621 -0.619706 -0.148475 0.714445
-1 0.000122 0.101445 -0.934675 0.116821 0.333782 0.117951 -0.580865
-1 0.000122 -1.130878 -0.309226 0.384262 0.421555 0.282420 -0.467205
-1 0.000122 -0.107656 -0.018733 0.639014 -0.873092 -0.203667 -0.149239
-1 0.000122 -0.295834 0.280473 0.205821 0.281870 0.647480 -0.186319
-1 0.000122 0.402774 -0.096823 -0.445405 -0.213725 0.658155 0.092024
-1 0.000122 -0.507508 1.393412 1.068788 0.391739 0.071124 -0.002139
-1 0.000122 -0.101676 -0.215819 -0.034941 -0.351578 0.292758 0.544918
-1 0.000122 -0.264483 0.711439 -0.216595 0.078645 -0.089429 -0.038541
-1 0.000122 9.523209 -0.648441 4.857359 0.155281 -0.021632 -0.117582
-1 0.000122 -0.632086 0.382787 1.332012 -0.033682 0.336658 0.403361
-1 0.000122 -0.301487 0.246346 -0.119197 0.118517 0.083662 -0.089457
-1 0.000122 1.442419 0.990431 -0.171618 0.331490 -0.201218 -0.055703
-1 0.000122 -0.145937 0.216516 -0.290812 -0.430363 0.525141 -0.031319
-1 0.000122 -0.676042 -0.230180 -0.576725 -0.300148 -0.288344 0.149964
-1 0.000122 -0.318306 -0.845354 0.663418 -0.253795 0.290261 -0.372016
-1 0.000122 0.247087 0.068374 -0.018391 0.111324 -0.368876 0.038081
-1 0.000122 -0.125745 -0.071509 -0.078047 -0.378363 -0.167905 0.044101
-1 0.000122 0.175479 -0.568135 -0.272970 -0.123443 1.010214 0.222633
-1 0.000122 0.148526 0.706021 0.202571 -0.809888 -0.344244 0.264610
-1 0.000122 0.433860 -1.273710 -2.053121 -0.339377 0.233937 0.215082
-1 0.000122 0.005311 -0.669964 -0.188217 0.373982 -0.987992 -0.302572
-1 0.000122 0.320770 -0.378061 0.007085 -0.766334 0.104376 0.617280
-1 0.000122 -0.359526 -0.260040 -0.736950 -0.237193 0.130772 -0.332394
-1 0.000122 0.082313 2.634439 0.405333 -0.236133 -0.144285 -0.423762
-1 0.000122 -0.299665 -0.160673 -0.353500 -0.712606 0.611929 0.355107
-1 0.000122 -0.337558 0.069011 0.340929 0.303273 0.257180 -0.031647
-1 0.000122 -0.011750 0.429594 0.136122 -0.185452 -0.448565 -0.628442
-1 0.000122 -0.554615 -0.534688 -0.093038 -0.744624 -0.604245 0.125354
-1 0.000122 0.191860 0.890601 0.394118 0.100197 -0.191962 1.076712
-1 0.000122 0.079998 0.448711 -1.564528 0.294732 0.650900 0.548964
-1 0.000122 -0.349300 0.523322 0.349740 -0.435211 0.553478 -0.035966
-1 0.000122 0.214988 -0.100674 0.126430 0.173447 0.096878 -0.029536
-1 0.000122 -0.366211 -0.241377 -0.487534 -0.191777 -0.411631 -0.116186
-1 0.000122 2.087955 1.795232 -0.262450 -0.384977 -0.350558 0.124781
-1 0.000122 -0.712506 0.179332 0.704971 0.501781 0.303266 0.384978
-1 0.000122 -0.120312 -1.050989 0.896705 0.291215 -0.449219 0.009749
-1 0.000122 0.271386 0.146597 0.331345 0.511961 0.286309 0.058968
-1 0.000122 -1.211090 0.067592 -0.101961 -0.123381 -0.219955 -0.176882
-1 0.000122 0.063084 -0.479996 -1.691774 -0.116221 -0.031101 0.251318
-1 0.000122 0.167336 -0.091542 0.210113 0.606583 -0.590609 -0.463614
